,perid,tournament_perid,datetime,fmt,box,forfeit,loser,loser_score,winner,winner_score,date
15107,esports:match:679b3c69-d6ad-4062-b470-40c9d0b09b54,esports:tournament:39c75eb7-c5e2-4138-a802-22c3152baec6,2021-10-07 17:00:00+00:00,bestof,3,0,Illuminar Gaming,0.0,MAD DOG'S PACT,2.0,2021-10-07
15099,esports:match:a6790de7-2547-40fe-aa04-a73edfe2e4c4,esports:tournament:d8c95a23-69e2-409f-be58-e439786d9b78,2021-10-07 15:00:00+00:00,bestof,3,0,Movistar Riders,1.0,Ninjas in Pyjamas,2.0,2021-10-07
15101,esports:match:9fec586b-9d98-4960-973f-0438d729503e,esports:tournament:7ac3b3bc-671f-4bf0-9b19-e703aaec13f6,2021-10-07 15:00:00+00:00,bestof,3,0,Fnatic Rising,1.0,BIG Academy,2.0,2021-10-07
14492,esports:match:a358f152-b8e5-4a38-87a3-180a1dbd131e,esports:tournament:193e0ab9-b453-436f-af7f-83ed44f647bd,2021-10-07 07:00:00+00:00,bestof,3,0,Kova Esports,1.0,777 Esports,2.0,2021-10-07
14494,esports:match:eefd1769-fac3-4c4d-9dbd-4c53fa155327,esports:tournament:193e0ab9-b453-436f-af7f-83ed44f647bd,2021-10-07 07:00:00+00:00,0,0,0,Onyx Esports,0.0,Team Unique,2.0,2021-10-07
14496,esports:match:2736a6be-f3a4-4157-a1f4-4f618c9e1033,esports:tournament:193e0ab9-b453-436f-af7f-83ed44f647bd,2021-10-07 13:00:00+00:00,0,0,0,Team Gamerlegion,0.0,1win,2.0,2021-10-07
15070,esports:match:af7599af-c143-44d9-b8ca-46de05f32c8f,esports:tournament:93d0bfe2-6bfa-4a63-8d1e-689439698afa,2021-10-07 00:05:00+00:00,bestof,1,0,ATK,0.0,Bad News Bears,1.0,2021-10-07
15072,esports:match:0c6c78a4-7605-450e-9222-4332737cfb09,esports:tournament:93d0bfe2-6bfa-4a63-8d1e-689439698afa,2021-10-07 01:15:00+00:00,bestof,1,0,Team oNe,0.0,FURIA Esports,1.0,2021-10-07
15073,esports:match:9d2c9d0e-f393-434c-80e2-038bb4dd95a1,esports:tournament:93d0bfe2-6bfa-4a63-8d1e-689439698afa,2021-10-07 01:40:00+00:00,bestof,1,0,Evil Geniuses,0.0,Godsent,1.0,2021-10-07
15071,esports:match:034c5768-9fee-4df6-8b30-d3c5cd656758,esports:tournament:93d0bfe2-6bfa-4a63-8d1e-689439698afa,2021-10-07 00:40:00+00:00,bestof,1,0,Extra Salt,0.0,Extremum,1.0,2021-10-07
15084,esports:match:debfce94-af73-4b1a-a0a9-5df8805e3f74,esports:tournament:013a7118-45ee-4035-9a2b-5015d63d2a7d,2021-10-07 11:00:00+00:00,bestof,3,False,Kova Esports,1.0,Ecstatic,2.0,2021-10-07
15086,esports:match:73017ce7-7768-49ef-a335-097fcfcb238c,esports:tournament:f5210e4c-ca35-4e3c-9bc0-fca39bbdf029,2021-10-07 11:00:00+00:00,bestof,3,False,HONORIS,0.0,Team Finest,2.0,2021-10-07
15087,esports:match:841a7c16-7a7c-4755-8162-b7f63aa59bd0,esports:tournament:97ed6e76-e65d-4c46-803b-300418fbaa15,2021-10-07 11:05:00+00:00,bestof,3,0,Vici Gaming,0.0,Tyloo,2.0,2021-10-07
15091,esports:match:88647310-fa08-4029-807f-3ba4a47b92e7,esports:tournament:193e0ab9-b453-436f-af7f-83ed44f647bd,2021-10-07 13:00:00+00:00,bestof,3,False,Esports Club Kyiv,1.0,AaB Esport,2.0,2021-10-07
15092,esports:match:4e2b1134-bba3-46f0-9249-dbe715d94464,esports:tournament:193e0ab9-b453-436f-af7f-83ed44f647bd,2021-10-07 13:00:00+00:00,bestof,3,False,Eternal Fire,0.0,Nemiga Gaming,2.0,2021-10-07
15097,esports:match:7cc31b60-7d46-4542-8b8b-534e6c921fc4,esports:tournament:013a7118-45ee-4035-9a2b-5015d63d2a7d,2021-10-07 14:00:00+00:00,bestof,3,0,Young Ninjas,0.0,Team Fiend,2.0,2021-10-07
15098,esports:match:b4b6f0ae-01fc-4f8d-8a53-98218792a1b0,esports:tournament:39c75eb7-c5e2-4138-a802-22c3152baec6,2021-10-07 14:00:00+00:00,bestof,3,0,Team ESCA Gaming,0.0,M1 Eden,2.0,2021-10-07
15080,esports:match:e544a112-9766-43d3-8b82-a775941cbf90,esports:tournament:193e0ab9-b453-436f-af7f-83ed44f647bd,2021-10-07 10:00:00+00:00,bestof,3,0,Nexus Gaming,1.0,Illuminar Gaming,2.0,2021-10-07
15138,esports:match:10e90868-b100-4414-83c7-a403fd2c6a34,esports:tournament:93d0bfe2-6bfa-4a63-8d1e-689439698afa,2021-10-08 01:05:00+00:00,0,0,0,Evil Geniuses,0.0,Team oNe,1.0,2021-10-08
15147,esports:match:84838d9c-5a83-4dba-bc69-e04c20a232a6,esports:tournament:97ed6e76-e65d-4c46-803b-300418fbaa15,2021-10-08 11:00:00+00:00,bestof,3,0,Checkmate,0.0,Team NKT,2.0,2021-10-08
15141,esports:match:6fd602ae-d812-4d15-b429-7b5fc5b41eb2,esports:tournament:93d0bfe2-6bfa-4a63-8d1e-689439698afa,2021-10-08 02:25:00+00:00,0,0,0,Evil Geniuses,0.0,Team oNe,1.0,2021-10-08
15140,esports:match:eb8c1308-17bd-4d56-89c9-f065740feefd,esports:tournament:93d0bfe2-6bfa-4a63-8d1e-689439698afa,2021-10-08 02:00:00+00:00,0,0,0,Triumph,0.0,Evil Geniuses,1.0,2021-10-08
15139,esports:match:15514b7f-c324-45d0-9b1e-8c430c82dd2b,esports:tournament:93d0bfe2-6bfa-4a63-8d1e-689439698afa,2021-10-08 01:30:00+00:00,0,0,0,Team oNe,0.0,Triumph,1.0,2021-10-08
15153,esports:match:ba0fc265-1659-4193-910e-8a62354ce941,esports:tournament:193e0ab9-b453-436f-af7f-83ed44f647bd,2021-10-08 13:00:00+00:00,bestof,3,False,Team Gamerlegion,1.0,Eternal Fire,2.0,2021-10-08
15172,esports:match:2115754d-a204-4e53-832e-5d24fdbcaa3a,esports:tournament:93d0bfe2-6bfa-4a63-8d1e-689439698afa,2021-10-08 23:55:00+00:00,bestof,3,0,Pain Gaming,0.0,FURIA Esports,2.0,2021-10-08
15158,esports:match:8cae99b9-94aa-40b9-acc3-721291c64c79,esports:tournament:f5210e4c-ca35-4e3c-9bc0-fca39bbdf029,2021-10-08 14:00:00+00:00,bestof,3,0,1win,1.0,Nemiga Gaming,2.0,2021-10-08
15160,esports:match:88b0007d-befd-4b43-90bc-d29d0df60414,esports:tournament:d8c95a23-69e2-409f-be58-e439786d9b78,2021-10-08 15:00:00+00:00,bestof,3,0,Team Fiend,0.0,Astralis,2.0,2021-10-08
15161,esports:match:90375aac-56e8-4272-810e-f54e115ae22b,esports:tournament:7ac3b3bc-671f-4bf0-9b19-e703aaec13f6,2021-10-08 15:00:00+00:00,bestof,3,False,VP.Prodigy,0.0,Fnatic Rising,2.0,2021-10-08
15162,esports:match:bdb6ea71-81da-4f4d-8a3a-54ecfb37f69f,esports:tournament:015901a8-3064-4bb0-b51c-856a8e4eda1f,2021-10-08 15:30:00+00:00,bestof,3,False,HONORIS,0.0,AGO,2.0,2021-10-08
15167,esports:match:cfeaeab7-74f7-420c-891a-de2cffd0dd6e,esports:tournament:7ac3b3bc-671f-4bf0-9b19-e703aaec13f6,2021-10-08 17:30:00+00:00,bestof,3,0,BIG Academy,0.0,Natus Vincere Junior,2.0,2021-10-08
15170,esports:match:0386b8dd-1491-4ba9-b6e2-3f9a8623f2cb,esports:tournament:d8c95a23-69e2-409f-be58-e439786d9b78,2021-10-08 19:35:00+00:00,bestof,3,0,G2 Esports,1.0,ENCE,2.0,2021-10-08
15144,esports:match:4d6ec7a4-5819-4d6f-93f8-ae2f203f4477,esports:tournament:93d0bfe2-6bfa-4a63-8d1e-689439698afa,2021-10-08 02:50:00+00:00,0,0,0,Team oNe,0.0,Triumph,1.0,2021-10-08
15154,esports:match:5a544396-cb96-4c20-a5f8-62cd8583f696,esports:tournament:015901a8-3064-4bb0-b51c-856a8e4eda1f,2021-10-08 13:00:00+00:00,bestof,3,False,Wisla Krakow,0.0,AGO,2.0,2021-10-08
15146,esports:match:6cf398a1-fb4c-4cab-8bae-e29510aa9a1d,esports:tournament:93d0bfe2-6bfa-4a63-8d1e-689439698afa,2021-10-08 03:10:00+00:00,0,0,0,Triumph,0.0,Evil Geniuses,1.0,2021-10-08
15198,esports:match:e740ce1e-278a-402e-93de-74eaa9fb1da9,esports:tournament:e0c0d640-43ea-45d9-b6a6-ede5dd47e6a1,2021-10-09 16:45:00+00:00,bestof,3,0,Coalesce,0.0,Endpoint,2.0,2021-10-09
15193,esports:match:263295b6-513c-4fb1-9fe6-08c44befdb30,esports:tournament:d8c95a23-69e2-409f-be58-e439786d9b78,2021-10-09 15:10:00+00:00,bestof,3,0,Copenhagen Flames,0.0,Movistar Riders,2.0,2021-10-09
15194,esports:match:ee21c778-fafc-451f-908c-b55cb51d7b97,esports:tournament:f057b0f2-d87f-4c95-b9df-47d9b72aad72,2021-10-09 15:30:00+00:00,bestof,3,False,Trasko Esports,0.0,forZe Esports,2.0,2021-10-09
15184,esports:match:32a55453-e0c3-4779-8e2a-03931652f319,esports:tournament:f057b0f2-d87f-4c95-b9df-47d9b72aad72,2021-10-09 12:00:00+00:00,bestof,3,False,Trasko Esports,0.0,Team Blink,2.0,2021-10-09
15201,esports:match:da9a4038-f8c6-4ef2-94b9-cac795ea84e2,esports:tournament:f057b0f2-d87f-4c95-b9df-47d9b72aad72,2021-10-09 17:30:00+00:00,bestof,3,0,AVE,1.0,Team Blink,2.0,2021-10-09
15203,esports:match:d900b024-a336-421e-8ef4-4961b9ba89cc,esports:tournament:f5210e4c-ca35-4e3c-9bc0-fca39bbdf029,2021-10-09 18:30:00+00:00,bestof,3,0,HONORIS,0.0,Nemiga Gaming,2.0,2021-10-09
15204,esports:match:97623a8a-c307-478f-88e4-463ef3c244d3,esports:tournament:d8c95a23-69e2-409f-be58-e439786d9b78,2021-10-09 18:35:00+00:00,bestof,3,0,Team Fiend,0.0,G2 Esports,2.0,2021-10-09
15205,esports:match:b5088254-5688-4a49-b58e-78725875273f,esports:tournament:d8c95a23-69e2-409f-be58-e439786d9b78,2021-10-09 18:50:00+00:00,bestof,3,0,Astralis,0.0,ENCE,2.0,2021-10-09
15206,esports:match:2f6fa654-aaa3-44a5-8a33-acc9e3ea624c,esports:tournament:93d0bfe2-6bfa-4a63-8d1e-689439698afa,2021-10-09 22:10:00+00:00,bestof,3,0,Extremum,1.0,Evil Geniuses,2.0,2021-10-09
15207,esports:match:1daeff35-ce70-419c-aeaf-449ec1d37185,esports:tournament:93d0bfe2-6bfa-4a63-8d1e-689439698afa,2021-10-09 22:10:00+00:00,bestof,3,0,Team Liquid,0.0,Godsent,2.0,2021-10-09
15192,esports:match:7011897b-3965-440e-9434-7dbb02e6da79,esports:tournament:d8c95a23-69e2-409f-be58-e439786d9b78,2021-10-09 15:00:00+00:00,bestof,3,0,Team Vitality,1.0,Ninjas in Pyjamas,2.0,2021-10-09
15181,esports:match:3fd92516-e5eb-44a2-aaba-7c55b3dc4018,esports:tournament:97ed6e76-e65d-4c46-803b-300418fbaa15,2021-10-09 11:00:00+00:00,bestof,3,0,Team NKT,0.0,Vici Gaming,2.0,2021-10-09
15187,esports:match:ed56d798-6558-4408-98d5-1b00302385b1,esports:tournament:e0c0d640-43ea-45d9-b6a6-ede5dd47e6a1,2021-10-09 13:00:00+00:00,bestof,3,0,Feenix,1.0,Into The Breach,2.0,2021-10-09
15173,esports:match:9b919ee1-8750-4cd8-a6c8-d3813f2497af,esports:tournament:b2ca62ca-e524-4dee-97c0-fb976d6c3087,2021-10-09 01:30:00+00:00,bestof,3,0,Disconnected,1.0,ATK,2.0,2021-10-09
15179,esports:match:2a9f7350-40e7-4655-8d01-730e62f319ed,esports:tournament:f057b0f2-d87f-4c95-b9df-47d9b72aad72,2021-10-09 09:25:00+00:00,bestof,3,False,forZe Esports,0.0,AVE,2.0,2021-10-09
15133,esports:match:4d3067bf-69f2-47e6-89b9-79dd9d6b2020,esports:tournament:7ac3b3bc-671f-4bf0-9b19-e703aaec13f6,2021-10-09 17:30:00+00:00,bestof,3,0,Fnatic Rising,1.0,BIG Academy,2.0,2021-10-09
15229,esports:match:7eb75d13-8216-4ece-a926-e082414885e1,esports:tournament:93d0bfe2-6bfa-4a63-8d1e-689439698afa,2021-10-10 21:30:00+00:00,bestof,3,0,Pain Gaming,1.0,Team Liquid,2.0,2021-10-10
15228,esports:match:1a09e973-a062-4e82-b00f-2910dc412965,esports:tournament:93d0bfe2-6bfa-4a63-8d1e-689439698afa,2021-10-10 21:25:00+00:00,bestof,5,0,Godsent,0.0,FURIA Esports,3.0,2021-10-10
15227,esports:match:54529bf4-c641-4d4f-bd9d-639836e6776c,esports:tournament:d8c95a23-69e2-409f-be58-e439786d9b78,2021-10-10 19:25:00+00:00,bestof,3,0,Astralis,0.0,Team Vitality,2.0,2021-10-10
15225,esports:match:67f8c1eb-bb5f-450a-b0ac-b9583fce70bb,esports:tournament:f5210e4c-ca35-4e3c-9bc0-fca39bbdf029,2021-10-10 18:30:00+00:00,bestof,5,0,Nemiga Gaming,0.0,Team Finest,3.0,2021-10-10
15223,esports:match:9d39d7f7-cbd3-402d-83c7-14a0acd79adb,esports:tournament:d8c95a23-69e2-409f-be58-e439786d9b78,2021-10-10 15:20:00+00:00,bestof,3,0,G2 Esports,1.0,Movistar Riders,2.0,2021-10-10
15222,esports:match:0e5e5508-d019-4b7e-a523-bf3f6565b977,esports:tournament:d8c95a23-69e2-409f-be58-e439786d9b78,2021-10-10 15:00:00+00:00,bestof,5,0,ENCE,1.0,Ninjas in Pyjamas,3.0,2021-10-10
15221,esports:match:010834f2-9292-43a3-87da-3293dcb6fefe,esports:tournament:f057b0f2-d87f-4c95-b9df-47d9b72aad72,2021-10-10 14:30:00+00:00,bestof,5,0,Team Blink,2.0,forZe Esports,3.0,2021-10-10
15220,esports:match:b54c53a0-a026-41d0-ae39-dbe0d6b8ccae,esports:tournament:e0c0d640-43ea-45d9-b6a6-ede5dd47e6a1,2021-10-10 13:00:00+00:00,bestof,5,0,Into The Breach,0.0,Endpoint,3.0,2021-10-10
15216,esports:match:c54b9dae-b8b7-46b2-ae1e-fbd24a80fe9e,esports:tournament:d8c95a23-69e2-409f-be58-e439786d9b78,2021-10-10 11:15:00+00:00,bestof,3,0,Team Fiend,0.0,Copenhagen Flames,2.0,2021-10-10
15214,esports:match:2e37423a-a4b9-452e-a2d9-c6000b2e96e3,esports:tournament:f057b0f2-d87f-4c95-b9df-47d9b72aad72,2021-10-10 10:30:00+00:00,bestof,3,False,AVE,0.0,forZe Esports,2.0,2021-10-10
15213,esports:match:2faa5593-53e8-4509-852f-90cc86c9a682,esports:tournament:97ed6e76-e65d-4c46-803b-300418fbaa15,2021-10-10 10:00:00+00:00,bestof,5,0,Vici Gaming,0.0,Tyloo,3.0,2021-10-10
15236,esports:match:71553ac2-43fc-4d31-8925-56bd42d0d455,esports:tournament:5c5a1f32-f538-4215-8e06-863f4245c704,2021-10-11 10:00:00+00:00,bestOf,3,0,K23,0.0,Galaxy Racer Esports,2.0,2021-10-11
15241,esports:match:87b1efdd-cb49-416a-9307-f2886259ce5c,esports:tournament:5c5a1f32-f538-4215-8e06-863f4245c704,2021-10-11 13:00:00+00:00,bestof,3,0,Endpoint,1.0,Team Unique,2.0,2021-10-11
15244,esports:match:03156b16-2938-4e6c-821c-cd70a51204ca,esports:tournament:3d8441b0-37d0-4123-be04-d10471b2e6fd,2021-10-11 14:35:00+00:00,bestof,3,False, Entropiq Prague,0.0,MIBR,2.0,2021-10-11
15246,esports:match:1a8b5692-d966-4681-9a2c-ec90d02032ea,esports:tournament:013a7118-45ee-4035-9a2b-5015d63d2a7d,2021-10-11 15:30:00+00:00,bestof,3,0,Heet,0.0,Havu Gaming,2.0,2021-10-11
15248,esports:match:f9b83f42-656e-4d8b-8a3b-dba02ff0d1d8,esports:tournament:5c5a1f32-f538-4215-8e06-863f4245c704,2021-10-11 16:00:00+00:00,bestof,3,0,Nemiga Gaming,0.0,mouz NXT,2.0,2021-10-11
15249,esports:match:71a1ef11-b23b-49ce-8341-0b5c0ca22613,esports:tournament:5c5a1f32-f538-4215-8e06-863f4245c704,2021-10-11 16:00:00+00:00,bestof,3,0,Esports Club Kyiv,1.0,FunPlus Phoenix,2.0,2021-10-11
15252,esports:match:92084e5c-f21c-4eb9-901d-f1b3758c1c18,esports:tournament:534cb315-c5e7-455d-9846-feeff9cc313a,2021-10-11 16:00:00+00:00,bestof,3,0,Sector One,1.0,KRC Genk Esports,2.0,2021-10-11
15275,esports:match:a2cd7bb4-158f-4a15-bccc-9907a2a8bd03,esports:tournament:6d3cd760-c5ec-4ed9-98c8-0bd1a6dfb2fe,2021-10-11 19:35:00+00:00,bestof,1,0,Team ESCA Gaming,0.0,Wisla Krakow,1.0,2021-10-11
15276,esports:match:31702b31-faf9-4496-bb7a-4599a9f74313,esports:tournament:e3381991-b1de-49f2-909d-5600a8b4cdfa,2021-10-11 20:15:00+00:00,bestof,1,0,No Limit Gaming,0.0,Unicorns of Love,1.0,2021-10-11
15277,esports:match:d7d049b2-9a13-4e82-bff1-d62e70a6c1fe,esports:tournament:e3381991-b1de-49f2-909d-5600a8b4cdfa,2021-10-11 20:30:00+00:00,bestof,1,0,eSport Rhein-Neckar,0.0,Sissi State Punks,1.0,2021-10-11
15240,esports:match:833e43b7-e322-4322-92d1-dbc71c70da59,esports:tournament:5c5a1f32-f538-4215-8e06-863f4245c704,2021-10-11 13:00:00+00:00,bestof,3,0,SAW,0.0,Ecstatic,2.0,2021-10-11
15278,esports:match:58cc9abf-4312-4c7f-999c-21f68b27ae68,esports:tournament:b2ca62ca-e524-4dee-97c0-fb976d6c3087,2021-10-11 23:00:00+00:00,bestof,5,0,ATK,0.0,Godsent,3.0,2021-10-11
15237,esports:match:7ebe46cd-82ca-44ef-8b08-62b69ad4059d,esports:tournament:3d8441b0-37d0-4123-be04-d10471b2e6fd,2021-10-11 11:00:00+00:00,bestof,3,False,Dynamo Eclot,1.0,LDLC OL,2.0,2021-10-11
15235,esports:match:d2aa5452-f1c7-4933-ab0e-6d6cc8ac61a6,esports:tournament:5c5a1f32-f538-4215-8e06-863f4245c704,2021-10-11 10:00:00+00:00,bestof,3,0,Eternal Fire,0.0,SKADE,2.0,2021-10-11
15231,esports:match:c54a798e-4e08-4edb-93c0-d37a1b64c0e0,esports:tournament:5c5a1f32-f538-4215-8e06-863f4245c704,2021-10-11 07:00:00+00:00,bestof,3,0,1win,1.0,Havu Gaming,2.0,2021-10-11
15233,esports:match:da6ddb4b-5504-499f-bd0e-fdf0dc022984,esports:tournament:6c89dfa9-bfaa-4971-b3f4-eb14e3991b1d,2021-10-11 07:00:00+00:00,bestof,3,0,Dynasty ESC,0.0,Look1Ngfororg4,2.0,2021-10-11
15232,esports:match:bc43c69e-0fa0-40e3-a327-2af47f41deb7,esports:tournament:5c5a1f32-f538-4215-8e06-863f4245c704,2021-10-11 07:00:00+00:00,bestof,3,0,INDE IRAE,1.0,AaB Esport,2.0,2021-10-11
15230,esports:match:2629c4d4-9a2e-430a-9df7-51d4d722cc1c,esports:tournament:b2ca62ca-e524-4dee-97c0-fb976d6c3087,2021-10-11 01:00:00+00:00,bestof,3,0,ValorsGG,1.0,Philadelphia Liberty,2.0,2021-10-11
15234,esports:match:fbcbf66a-ba04-49f0-acc3-506bc3c0b639,esports:tournament:6c89dfa9-bfaa-4971-b3f4-eb14e3991b1d,2021-10-11 09:30:00+00:00,bestof,3,0,Vertex Esports Club,1.0,ORDER,2.0,2021-10-11
15294,esports:match:4796f6f3-bd90-4961-8981-70ef8189d1c5,esports:tournament:5c5a1f32-f538-4215-8e06-863f4245c704,2021-10-12 13:00:00+00:00,bestof,3,0,AaB Esport,0.0,mouz NXT,2.0,2021-10-12
15296,esports:match:c813b70a-dc3f-4061-9853-352965f73a01,esports:tournament:e87c64e1-b398-4316-a297-eb548ff039f5,2021-10-12 13:05:00+00:00,bestof,3,0,Team Fiend,0.0,Team Dignitas,2.0,2021-10-12
15297,esports:match:ae55bc14-43da-487f-af91-1451af069b75,esports:tournament:3d8441b0-37d0-4123-be04-d10471b2e6fd,2021-10-12 13:35:00+00:00,bestof,3,0,MIBR,0.0,Dynamo Eclot,2.0,2021-10-12
15301,esports:match:a8457f9e-aeeb-4df0-9f49-c75e900bf9ec,esports:tournament:013a7118-45ee-4035-9a2b-5015d63d2a7d,2021-10-12 15:30:00+00:00,bestof,3,0,Team Finest,1.0,Copenhagen Flames,2.0,2021-10-12
15303,esports:match:ad222e71-80d1-4d20-9601-18f04ea46199,esports:tournament:5c5a1f32-f538-4215-8e06-863f4245c704,2021-10-12 16:00:00+00:00,bestof,3,0,Galaxy Racer Esports,0.0,Havu Gaming,2.0,2021-10-12
15304,esports:match:4f7a9608-533a-4f13-b078-5b704976a278,esports:tournament:5c5a1f32-f538-4215-8e06-863f4245c704,2021-10-12 16:00:00+00:00,bestof,3,0,Team Unique,0.0,FunPlus Phoenix,2.0,2021-10-12
15305,esports:match:7487219f-23f0-4d71-949b-632942393366,esports:tournament:6d3cd760-c5ec-4ed9-98c8-0bd1a6dfb2fe,2021-10-12 16:00:00+00:00,bestof,1,0,M1 Eden,0.0,Team ESCA Gaming,1.0,2021-10-12
15310,esports:match:49bceaf4-52dd-44be-96bc-0bcf11d0b07f,esports:tournament:6d3cd760-c5ec-4ed9-98c8-0bd1a6dfb2fe,2021-10-12 17:00:00+00:00,bestof,1,0,M1 Eden,0.0,Team ESCA Gaming,1.0,2021-10-12
15313,esports:match:9b37862a-34ba-4fd3-b893-16177f4d73fc,esports:tournament:c55f5d92-243f-4cae-a1fc-f189dd0228b8,2021-10-12 17:00:00+00:00,bestof,3,0,LDLC OL,0.0,Heet,2.0,2021-10-12
15314,esports:match:0724c78b-3825-4465-a0b7-25817c7fcb80,esports:tournament:c55f5d92-243f-4cae-a1fc-f189dd0228b8,2021-10-12 17:00:00+00:00,bestof,3,0,Wisla Krakow,0.0,Team Blink,2.0,2021-10-12
15315,esports:match:3e5e6eb8-9268-44bb-b9f4-1f9f7828fb3b,esports:tournament:c55f5d92-243f-4cae-a1fc-f189dd0228b8,2021-10-12 17:00:00+00:00,bestof,3,0,Sangal Esports,0.0,Anonymo Esports,2.0,2021-10-12
15316,esports:match:25c7dfb3-f44e-495e-81f4-ffe903acb875,esports:tournament:8b4b0d4a-ced7-4321-8d1f-fe9856bc69bd,2021-10-12 17:10:00+00:00,bestof,3,0,Rhyno Esports,1.0,Offset Esports,2.0,2021-10-12
15321,esports:match:ead3c16c-8eb4-4c22-b407-df5ddc501f00,esports:tournament:013a7118-45ee-4035-9a2b-5015d63d2a7d,2021-10-12 19:30:00+00:00,bestof,3,0,SKADE,1.0,Team Fiend,2.0,2021-10-12
15293,esports:match:c1a6d05f-e54f-4c55-9bb9-4047abfacbf0,esports:tournament:5c5a1f32-f538-4215-8e06-863f4245c704,2021-10-12 13:00:00+00:00,bestof,3,0,SKADE,1.0,Ecstatic,2.0,2021-10-12
15308,esports:match:94468b26-63a5-492c-92a1-7babb2284a3c,esports:tournament:e87c64e1-b398-4316-a297-eb548ff039f5,2021-10-12 16:00:00+00:00,bestof,3,0,MIBR,1.0,Complexity Gaming,2.0,2021-10-12
15288,esports:match:36e0def1-5c63-4a51-889c-9e56c8a04826,esports:tournament:3d8441b0-37d0-4123-be04-d10471b2e6fd,2021-10-12 10:00:00+00:00,bestof,3,0, Entropiq Prague,1.0,Dynamo Eclot,2.0,2021-10-12
15312,esports:match:e027373d-0942-425b-b3ff-3f776a17296e,esports:tournament:c55f5d92-243f-4cae-a1fc-f189dd0228b8,2021-10-12 17:00:00+00:00,bestof,3,0,Sprout,0.0,AGO,2.0,2021-10-12
15286,esports:match:5db82e0d-568b-47b9-94ef-1af26f864933,esports:tournament:5c5a1f32-f538-4215-8e06-863f4245c704,2021-10-12 10:00:00+00:00,bestof,3,0,Eternal Fire,0.0,SAW,2.0,2021-10-12
15285,esports:match:4a6b2119-c71b-4e81-a68a-9a7e559df2c7,esports:tournament:d630d4de-d1c5-4c3a-9534-a867be3656af,2021-10-12 09:00:00+00:00,bestof,3,True,Renegades,0.0,Rooster,2.0,2021-10-12
15284,esports:match:7342ff27-eb0d-452f-b5df-deadb074ac5b,esports:tournament:d630d4de-d1c5-4c3a-9534-a867be3656af,2021-10-12 09:00:00+00:00,bestof,3,0,Kingsmen,0.0,Vertex Esports Club,2.0,2021-10-12
15283,esports:match:8b0b6ef5-8f6c-4bf0-b474-bbe4d0cd2dfd,esports:tournament:d630d4de-d1c5-4c3a-9534-a867be3656af,2021-10-12 09:00:00+00:00,bestof,3,0,Ground Zero Gaming,0.0,Look1Ngfororg4,2.0,2021-10-12
15282,esports:match:24b5281c-aab6-4b58-8d1d-b6576bee0780,esports:tournament:d630d4de-d1c5-4c3a-9534-a867be3656af,2021-10-12 09:00:00+00:00,bestof,3,0,Alke,0.0,ORDER,2.0,2021-10-12
15280,esports:match:9717d0b7-03a9-4a42-9ba9-57b9494e2c04,esports:tournament:5c5a1f32-f538-4215-8e06-863f4245c704,2021-10-12 07:00:00+00:00,bestof,3,0,K23,0.0,1win,2.0,2021-10-12
15279,esports:match:8270720e-56b6-4f71-88e5-1d7e1411f83b,esports:tournament:5c5a1f32-f538-4215-8e06-863f4245c704,2021-10-12 07:00:00+00:00,bestof,3,0,INDE IRAE,1.0,Nemiga Gaming,2.0,2021-10-12
15287,esports:match:fdd2e472-8f7b-444e-a558-f3906507d342,esports:tournament:5c5a1f32-f538-4215-8e06-863f4245c704,2021-10-12 10:00:00+00:00,bestof,3,0,Endpoint,0.0,Esports Club Kyiv,2.0,2021-10-12
15142,esports:match:8dbfbb95-4cb0-4c1c-b42b-12bf343f322f,esports:tournament:e87c64e1-b398-4316-a297-eb548ff039f5,2021-10-12 10:30:00+00:00,bestof,3,0,Poggerz,0.0,Heroic,2.0,2021-10-12
15340,esports:match:c27b3764-1e78-450a-9b90-0f1371043007,esports:tournament:5c5a1f32-f538-4215-8e06-863f4245c704,2021-10-13 13:00:00+00:00,bestof,3,0,AaB Esport,0.0,Esports Club Kyiv,2.0,2021-10-13
15341,esports:match:e7832505-438c-4a1d-b5f6-a13dfabc243a,esports:tournament:5c5a1f32-f538-4215-8e06-863f4245c704,2021-10-13 13:00:00+00:00,bestof,3,0,SKADE,1.0,Team Unique,2.0,2021-10-13
15344,esports:match:ac086398-43b7-4cae-8d1f-02479a424f8e,esports:tournament:c980f201-0ada-4ffb-85ed-85a4b4e2b877,2021-10-13 14:00:00+00:00,bestof,3,0,Newbelarus,0.0,Team Singularity,2.0,2021-10-13
15345,esports:match:f0df8c46-78a6-41a6-810c-4160e3aa361e,esports:tournament:39c75eb7-c5e2-4138-a802-22c3152baec6,2021-10-13 14:00:00+00:00,bestof,3,0,M1 Eden,1.0,AGO,2.0,2021-10-13
15346,esports:match:297394f6-e3e8-4853-9b9b-9bf71f303dcd,esports:tournament:e87c64e1-b398-4316-a297-eb548ff039f5,2021-10-13 14:10:00+00:00,bestof,3,0,Pain Gaming,0.0,OG,2.0,2021-10-13
15349,esports:match:d069456c-ca02-4716-a394-091a1dbb95aa,esports:tournament:013a7118-45ee-4035-9a2b-5015d63d2a7d,2021-10-13 15:30:00+00:00,bestof,3,0,Havu Gaming,0.0,Players,2.0,2021-10-13
